station_id,station_name,timestamp,latitude,longitude,elevation_m,temperature_c,pressure_hpa,relative_humidity_pct,pressure_type,is_injected,scenario_id,scenario_type,target_class,fault_type,injection_magnitude,missing_t,missing_p,missing_rh,label,S_temporal,S_seasonal,S_change,S_multivariate,S_spatial,S_history,S_physics,C_spatial,C_temporal,C_multivariate,P_persistence,xgb_pred,rf_pred
INM00042111,DEHRADUN,2023-06-12 15:00:00,30.3167,78.0333,682.0,23.5,997.4,69.0,sea_level_pressure,True,FROZEN_DDN_001,frozen,sensor_data_anomaly,frozen,1.0,False,False,False,2,0.0,0.25,0.0,0.3068975246087614,1.0,0.0,0.1,0.0,1.0,0.3,1.0,2,2
INM00042111,DEHRADUN,2023-06-12 18:00:00,30.3167,78.0333,682.0,23.5,997.4,69.0,sea_level_pressure,True,FROZEN_DDN_001,frozen,sensor_data_anomaly,frozen,1.0,False,False,False,2,0.0,0.025,0.0,0.3068975246087614,1.0,0.0,0.1,0.0,1.0,0.3,1.0,2,2
INM00042111,DEHRADUN,2023-06-12 21:00:00,,,,23.5,997.4,69.0,sea_level_pressure,True,FROZEN_DDN_001,frozen,sensor_data_anomaly,frozen,1.0,False,False,False,2,0.0,0.11000000000000014,0.0,0.3068975246087614,0.9200000000000003,0.0,0.1,0.0,1.0,0.3,1.0,2,2
INI0000VIJO,JODHPUR,2023-07-05 00:00:00,26.2511,73.0489,218.5,30.6,997.2,76.0,sea_level_pressure,True,DRIFT_JDH_001,drift,sensor_data_anomaly,drift,4.0,False,False,False,2,0.21019602269161208,0.21000000000000013,0.050000000000000266,0.15575256265461726,0.08000000000000007,0.0,0.1,0.8399999999999999,0.9499999999999997,1.0,0.1,0,2
INI0000VIJO,JODHPUR,2023-07-05 03:00:00,26.2511,73.0489,218.5,31.78510638297872,998.2,75.0,sea_level_pressure,True,DRIFT_JDH_001,drift,sensor_data_anomaly,drift,4.0,False,False,False,2,0.07356562596339489,0.2535106382978721,0.14813829787234,0.1392240715796,0.25851063829787224,0.0,0.1,0.4829787234042555,0.85186170212766,1.0,0.1,0,2
INI0000VIJO,JODHPUR,2023-07-05 06:00:00,26.2511,73.0489,218.5,34.37021276595745,998.1,63.0,sea_level_pressure,True,DRIFT_JDH_001,drift,sensor_data_anomaly,drift,4.0,False,False,False,2,0.040270188279232566,0.21702127659574444,0.3231382978723407,0.1422712037606293,0.03702127659574472,0.0,0.1,0.9259574468085106,0.6768617021276593,1.0,0.1,0,2
INI0000VIJO,JODHPUR,2023-07-05 09:00:00,26.2511,73.0489,218.5,36.755319148936174,995.7,55.0,sea_level_pressure,True,DRIFT_JDH_001,drift,sensor_data_anomaly,drift,4.0,False,False,False,2,0.3536968582369592,0.19553191489361765,0.2981382978723408,0.18545942689098308,0.19553191489361765,0.0,0.1,0.6089361702127647,0.7018617021276592,1.0,0.1,0,2
INI0000VIJO,JODHPUR,2023-07-05 12:00:00,26.2511,73.0489,218.5,36.840425531914896,994.4,52.0,sea_level_pressure,True,DRIFT_JDH_001,drift,sensor_data_anomaly,drift,4.0,False,False,False,2,0.2851109489611079,0.17404255319148945,0.010638297872340274,0.21370235966400206,0.2640425531914893,0.0,0.1,0.47191489361702144,0.9893617021276597,1.0,0.1,0,2
INI0000VIJO,JODHPUR,2023-07-05 15:00:00,26.2511,73.0489,218.5,34.92553191489362,995.2,58.0,sea_level_pressure,True,DRIFT_JDH_001,drift,sensor_data_anomaly,drift,4.0,False,False,False,2,0.05532036136563545,0.22255319148936153,0.23936170212765973,0.19392982516746451,0.7925531914893618,0.0,0.1,0.0,0.7606382978723403,1.0,0.1,0,2
INI0000VIJO,JODHPUR,2023-07-05 18:00:00,26.2511,73.0489,218.5,34.11063829787234,998.1,61.0,sea_level_pressure,True,DRIFT_JDH_001,drift,sensor_data_anomaly,drift,4.0,False,False,False,2,0.0018012081361564736,0.3560638297872341,0.10186170212765955,0.1417104614311891,0.7110638297872341,0.0,0.1,0.0,0.8981382978723405,1.0,0.1,0,2
INI0000VIJO,JODHPUR,2023-07-05 21:00:00,26.2511,73.0489,218.5,33.59574468085106,997.3,63.0,sea_level_pressure,True,DRIFT_JDH_001,drift,sensor_data_anomaly,drift,4.0,False,False,False,2,0.010662491958570275,0.4395744680851063,0.0643617021276599,0.1514794194899685,0.6995744680851061,0.0,0.1,0.0,0.9356382978723401,1.0,0.1,0,2
INI0000VIJO,JODHPUR,2023-07-06 00:00:00,26.2511,73.0489,218.5,27.680851063829788,998.6,84.0,sea_level_pressure,True,DRIFT_JDH_001,drift,sensor_data_anomaly,drift,4.0,False,False,False,2,0.7923922848584252,0.08691489361702125,0.7393617021276593,0.15157653729715817,0.00808510638297868,0.0,0.1,0.9838297872340427,0.2606382978723407,1.0,0.1,0,0
INI0000VIJO,JODHPUR,2023-07-06 03:00:00,26.2511,73.0489,218.5,30.76595744680851,999.7,74.0,sea_level_pressure,True,DRIFT_JDH_001,drift,sensor_data_anomaly,drift,4.0,False,False,False,2,0.3500326988691722,0.0915957446808509,0.3856382978723403,0.11675154417846752,0.3165957446808509,0.0,0.1,0.3668085106382982,0.6143617021276597,1.0,0.1,0,0
INI0000VIJO,JODHPUR,2023-07-06 06:00:00,26.2511,73.0489,218.5,35.35106382978724,999.7,63.0,sea_level_pressure,True,DRIFT_JDH_001,drift,sensor_data_anomaly,drift,4.0,False,False,False,2,0.05221054575084938,0.2751063829787242,0.5731382978723416,0.14916079677780242,0.8651063829787244,0.0,0.1,0.0,0.4268617021276584,1.0,0.1,0,2
INI0000VIJO,JODHPUR,2023-07-06 09:00:00,26.2511,73.0489,218.5,36.53617021276596,998.0,65.0,sea_level_pressure,True,DRIFT_JDH_001,drift,sensor_data_anomaly,drift,4.0,False,False,False,2,0.17644334964712616,0.12861702127659597,0.14813829787233956,0.17215090181543266,0.983617021276596,0.0,0.1,0.0,0.8518617021276604,0.3,0.1,0,2
INI0000VIJO,JODHPUR,2023-07-06 12:00:00,26.2511,73.0489,218.5,29.02127659574468,997.4,94.0,sea_level_pressure,True,DRIFT_JDH_001,drift,sensor_data_anomaly,drift,4.0,False,False,False,2,0.6664581634966127,0.6678723404255322,0.9393617021276599,0.18787318980146922,0.06787234042553188,0.0,0.1,0.8642553191489363,0.0606382978723401,1.0,0.1,0,2
INI0000VIJO,JODHPUR,2023-07-06 15:00:00,26.2511,73.0489,218.5,30.106382978723403,999.6,82.0,sea_level_pressure,True,DRIFT_JDH_001,drift,sensor_data_anomaly,drift,4.0,False,False,False,2,0.49542295656843005,0.2893617021276597,0.13563829787234027,0.13627270993443877,0.04063829787234034,0.0,0.1,0.9187234042553193,0.8643617021276597,1.0,0.1,0,2
INI0000VIJO,JODHPUR,2023-07-06 18:00:00,26.2511,73.0489,218.5,29.79148936170213,1001.4,86.0,sea_level_pressure,True,DRIFT_JDH_001,drift,sensor_data_anomaly,drift,4.0,False,False,False,2,0.43667568161692916,0.08585106382978687,0.039361702127659104,0.15369559309096376,0.15914893617021306,0.0,0.1,0.6817021276595738,0.9606382978723409,1.0,0.1,0,2
INI0000VIJO,JODHPUR,2023-07-06 21:00:00,26.2511,73.0489,218.5,27.77659574468085,999.8,92.0,sea_level_pressure,True,DRIFT_JDH_001,drift,sensor_data_anomaly,drift,4.0,False,False,False,2,0.6372796871844975,0.14234042553191487,0.2518617021276599,0.15849130799838015,0.017659574468084926,0.0,0.1,0.9646808510638302,0.7481382978723401,1.0,0.1,0,0
INI0000VIJO,JODHPUR,2023-07-07 00:00:00,26.2511,73.0489,218.5,28.06170212765957,999.7,93.0,sea_level_pressure,True,DRIFT_JDH_001,drift,sensor_data_anomaly,drift,4.0,False,False,False,2,0.562181574067788,0.04882978723404321,0.03563829787233974,0.16538501514480605,0.056170212765956865,0.0,0.1,0.8876595744680863,0.9643617021276603,0.3,0.1,0,0
INI0000VIJO,JODHPUR,2023-07-07 03:00:00,26.2511,73.0489,218.5,29.9468085106383,1001.1,86.0,sea_level_pressure,True,DRIFT_JDH_001,drift,sensor_data_anomaly,drift,4.0,False,False,False,2,0.26226999200812684,0.025319148936170065,0.23563829787234125,0.15465105317162506,0.24468085106382986,0.0,0.1,0.5106382978723403,0.7643617021276587,1.0,0.1,0,2
INI0000VIJO,JODHPUR,2023-07-07 06:00:00,26.2511,73.0489,218.5,33.231914893617024,1001.0,71.0,sea_level_pressure,True,DRIFT_JDH_001,drift,sensor_data_anomaly,drift,4.0,False,False,False,2,0.00010006286651764729,0.023191489361702365,0.41063829787234063,0.14139215846436196,0.17319148936170237,0.0,0.1,0.6536170212765953,0.5893617021276594,1.0,0.1,0,2
INI0000VIJO,JODHPUR,2023-07-07 09:00:00,26.2511,73.0489,218.5,37.11702127659574,998.4,60.0,sea_level_pressure,True,DRIFT_JDH_001,drift,sensor_data_anomaly,drift,4.0,False,False,False,2,0.33955132957802414,0.1617021276595743,0.4856382978723399,0.17078535647167126,0.35170212765957415,0.0,0.1,0.2965957446808517,0.5143617021276601,1.0,0.1,0,2
INI0000VIJO,JODHPUR,2023-07-07 12:00:00,26.2511,73.0489,218.5,28.30212765957447,998.2,98.0,sea_level_pressure,True,DRIFT_JDH_001,drift,sensor_data_anomaly,drift,4.0,False,False,False,2,0.45145799237502526,0.7397872340425533,1.0,0.19525443606898163,0.430212765957447,0.0,0.1,0.13957446808510598,0.0,1.0,0.1,0,0
INI0000VIJO,JODHPUR,2023-07-07 15:00:00,26.2511,73.0489,218.5,28.78723404255319,1000.2,97.0,sea_level_pressure,True,DRIFT_JDH_001,drift,sensor_data_anomaly,drift,4.0,False,False,False,2,0.37943430252482746,0.4212765957446809,0.0606382978723401,0.1955721259847577,0.1212765957446809,0.0,0.1,0.7574468085106382,0.9393617021276599,1.0,0.1,0,2
INI0000VIJO,JODHPUR,2023-07-07 18:00:00,26.2511,73.0489,218.5,28.87234042553192,1001.6,97.0,sea_level_pressure,True,DRIFT_JDH_001,drift,sensor_data_anomaly,drift,4.0,False,False,False,2,0.1692521857686412,0.13234042553191436,0.010638297872341163,0.20686617912764124,0.19276595744680805,0.0,0.1,0.614468085106384,0.9893617021276588,0.3,0.1,0,2
INI0000VIJO,JODHPUR,2023-07-07 21:00:00,26.2511,73.0489,218.5,28.55744680851064,1000.4,97.0,sea_level_pressure,True,DRIFT_JDH_001,drift,sensor_data_anomaly,drift,4.0,False,False,False,2,0.14253884543556816,0.00425531914893611,0.03936170212765999,0.19308230461748505,0.10425531914893611,0.0,0.1,0.7914893617021278,0.96063829787234,0.3,0.1,0,2
INI0000VIJO,JODHPUR,2023-07-08 00:00:00,26.2511,73.0489,218.5,28.642553191489363,1000.0,95.0,sea_level_pressure,True,DRIFT_JDH_001,drift,sensor_data_anomaly,drift,4.0,False,False,False,2,0.13212820325716024,0.036170212765957645,0.010638297872340274,0.1815321297176184,0.00425531914893611,0.0,0.1,0.9914893617021278,0.9893617021276597,1.0,0.1,0,2
INI0000VIJO,JODHPUR,2023-07-08 03:00:00,26.2511,73.0489,218.5,31.32765957446809,1000.3,83.0,sea_level_pressure,True,DRIFT_JDH_001,drift,sensor_data_anomaly,drift,4.0,False,False,False,2,0.02813174514538086,0.12542553191489425,0.3356382978723409,0.15849717064504446,0.43276595744680896,0.0,0.1,0.13446808510638208,0.6643617021276591,1.0,0.1,0,0
INI0000VIJO,JODHPUR,2023-07-08 06:00:00,26.2511,73.0489,218.5,33.712765957446805,999.9,76.0,sea_level_pressure,True,DRIFT_JDH_001,drift,sensor_data_anomaly,drift,4.0,False,False,False,2,0.3198697365822145,0.061276595744680404,0.2981382978723395,0.16736953992980508,0.7012765957446806,0.0,0.1,0.0,0.7018617021276605,1.0,0.1,0,2
INI0000VIJO,JODHPUR,2023-07-08 09:00:00,26.2511,73.0489,218.5,33.797872340425535,998.5,76.0,sea_level_pressure,True,DRIFT_JDH_001,drift,sensor_data_anomaly,drift,4.0,False,False,False,2,0.33352687146731597,0.17521276595744623,0.010638297872341163,0.16314451327443305,0.7597872340425535,0.0,0.1,0.0,0.9893617021276588,0.3,0.1,0,2
INI0000VIJO,JODHPUR,2023-07-08 12:00:00,26.2511,73.0489,218.5,33.08297872340425,998.2,80.0,sea_level_pressure,True,DRIFT_JDH_001,drift,sensor_data_anomaly,drift,4.0,False,False,False,2,0.22239039609898636,0.09170212765957472,0.08936170212766026,0.16806658616475229,0.6582978723404252,0.0,0.1,0.0,0.9106382978723397,1.0,0.1,0,2
INI0000VIJO,JODHPUR,2023-07-08 15:00:00,26.2511,73.0489,218.5,30.16808510638298,999.4,93.0,sea_level_pressure,True,DRIFT_JDH_001,drift,sensor_data_anomaly,drift,4.0,False,False,False,2,0.002590202341481107,0.23319148936170214,0.3643617021276593,0.1902174157442333,0.36680851063829784,0.0,0.1,0.26638297872340433,0.6356382978723407,1.0,0.1,0,0
INI0000VIJO,JODHPUR,2023-07-08 18:00:00,26.2511,73.0489,218.5,30.0531914893617,1000.6,96.0,sea_level_pressure,True,DRIFT_JDH_001,drift,sensor_data_anomaly,drift,4.0,False,False,False,2,0.0004201370072057786,0.03574468085106375,0.014361702127659637,0.2136686518459479,0.3053191489361701,0.0,0.1,0.38936170212765975,0.9856382978723404,1.0,0.1,0,2
INI0000VIJO,JODHPUR,2023-07-08 21:00:00,26.2511,73.0489,218.5,29.438297872340428,999.3,98.0,sea_level_pressure,True,DRIFT_JDH_001,drift,sensor_data_anomaly,drift,4.0,False,False,False,2,0.033797529319409714,0.08808510638297876,0.07686170212765919,0.20726582053869938,0.3038297872340429,0.0,0.1,0.39234042553191417,0.9231382978723408,1.0,0.1,0,2
INI0000VIJO,JODHPUR,2023-07-09 00:00:00,26.2511,73.0489,218.5,30.32340425531915,999.8,95.0,sea_level_pressure,True,DRIFT_JDH_001,drift,sensor_data_anomaly,drift,4.0,False,False,False,2,0.0120647996055111,0.20425531914893647,0.11063829787234036,0.2063581497130146,0.3923404255319152,0.0,0.1,0.21531914893616955,0.8893617021276596,1.0,0.1,0,2
INI0000VIJO,JODHPUR,2023-07-09 03:00:00,26.2511,73.0489,218.5,31.00851063829787,1000.1,94.0,sea_level_pressure,True,DRIFT_JDH_001,drift,sensor_data_anomaly,drift,4.0,False,False,False,2,0.09995961620265148,0.09351063829787236,0.08563829787234001,0.2152758894455907,0.4008510638297871,0.0,0.1,0.19829787234042584,0.91436170212766,1.0,0.1,0,2
INI0000VIJO,JODHPUR,2023-07-09 06:00:00,26.2511,73.0489,218.5,32.59361702127659,1000.7,82.0,sea_level_pressure,True,DRIFT_JDH_001,drift,sensor_data_anomaly,drift,4.0,False,False,False,2,0.5377268580190918,0.050638297872340844,0.19813829787234027,0.18195059877713776,0.5593617021276593,0.0,0.1,0.0,0.8018617021276597,1.0,0.1,0,2
INI0000VIJO,JODHPUR,2023-07-09 09:00:00,26.2511,73.0489,218.5,35.17872340425532,998.8,78.0,sea_level_pressure,True,DRIFT_JDH_001,drift,sensor_data_anomaly,drift,4.0,False,False,False,2,0.9581861961366963,0.007127659574467771,0.32313829787234116,0.2006277933126935,0.6478723404255323,0.0,0.1,0.0,0.6768617021276588,1.0,0.1,0,2
INI0000VIJO,JODHPUR,2023-07-09 12:00:00,26.2511,73.0489,218.5,34.263829787234044,997.9,80.0,sea_level_pressure,True,DRIFT_JDH_001,drift,sensor_data_anomaly,drift,4.0,False,False,False,2,0.8820542378128202,0.13223404255319196,0.11436170212765973,0.18702488341544854,0.8563829787234045,0.0,0.1,0.0,0.8856382978723403,1.0,0.1,0,2
INI0000VIJO,JODHPUR,2023-07-09 15:00:00,26.2511,73.0489,218.5,31.848936170212767,1000.3,91.0,sea_level_pressure,True,DRIFT_JDH_001,drift,sensor_data_anomaly,drift,4.0,False,False,False,2,0.24574859473293698,0.03489361702127667,0.3018617021276597,0.21577984491947025,0.6048936170212766,0.0,0.1,0.0,0.6981382978723403,1.0,0.1,0,2
INI0000VIJO,JODHPUR,2023-07-09 18:00:00,26.2511,73.0489,218.5,30.73404255319149,1001.2,90.0,sea_level_pressure,True,DRIFT_JDH_001,drift,sensor_data_anomaly,drift,4.0,False,False,False,2,0.019825409772456948,0.10382978723404257,0.13936170212765964,0.19509455720310617,0.4934042553191489,0.0,0.1,0.013191489361702224,0.8606382978723404,0.3,0.1,0,2
INI0000VIJO,JODHPUR,2023-07-09 21:00:00,26.2511,73.0489,218.5,30.01914893617021,1000.7,93.0,sea_level_pressure,True,DRIFT_JDH_001,drift,sensor_data_anomaly,drift,4.0,False,False,False,2,0.015752558575060527,0.14617021276595707,0.08936170212765981,0.1951225441829645,0.42191489361702106,0.0,0.1,0.15617021276595788,0.9106382978723402,1.0,0.1,0,2
INI0000VIJO,JODHPUR,2023-07-10 00:00:00,26.2511,73.0489,218.5,30.404255319148938,1000.4,94.0,sea_level_pressure,True,DRIFT_JDH_001,drift,sensor_data_anomaly,drift,4.0,False,False,False,2,0.0010705554525004546,0.18329787234042563,0.04813829787234081,0.2061350664718503,0.44042553191489375,0.0,0.1,0.1191489361702125,0.9518617021276592,0.3,0.1,0,0
INI0000VIJO,JODHPUR,2023-07-10 03:00:00,26.2511,73.0489,218.5,30.98936170212766,1001.2,93.0,sea_level_pressure,True,DRIFT_JDH_001,drift,sensor_data_anomaly,drift,4.0,False,False,False,2,0.013188566626730847,0.06393617021276583,0.07313829787234027,0.21973553186358594,0.23893617021276584,0.0,0.1,0.5221276595744684,0.9268617021276597,1.0,0.1,0,2
INI0000VIJO,JODHPUR,2023-07-10 06:00:00,26.2511,73.0489,218.5,29.074468085106385,1002.4,96.0,sea_level_pressure,True,DRIFT_JDH_001,drift,sensor_data_anomaly,drift,4.0,False,False,False,2,0.18931328832274041,0.4025531914893616,0.23936170212765928,0.21291676307381105,0.04744680851063841,0.0,0.1,0.9051063829787231,0.7606382978723407,1.0,0.1,0,0
INI0000VIJO,JODHPUR,2023-07-10 09:00:00,26.2511,73.0489,218.5,34.85957446808511,1000.5,79.0,sea_level_pressure,True,DRIFT_JDH_001,drift,sensor_data_anomaly,drift,4.0,False,False,False,2,0.8068604791273483,0.04797872340425542,0.7231382978723402,0.2163332106686092,0.41595744680851077,0.0,0.1,0.16808510638297847,0.2768617021276598,1.0,0.1,0,0
INI0000VIJO,JODHPUR,2023-07-10 12:00:00,26.2511,73.0489,218.5,35.94468085106384,999.1,75.0,sea_level_pressure,True,DRIFT_JDH_001,drift,sensor_data_anomaly,drift,4.0,False,False,False,2,0.9243226112891879,0.22712765957446948,0.13563829787234205,0.20547874146350997,0.7444680851063843,0.0,0.1,0.0,0.864361702127658,1.0,0.1,2,2
INI0000VIJO,JODHPUR,2023-07-10 15:00:00,26.2511,73.0489,218.5,33.52978723404255,1000.5,85.0,sea_level_pressure,True,DRIFT_JDH_001,drift,sensor_data_anomaly,drift,4.0,False,False,False,2,0.40726108926136295,0.16808510638297847,0.3018617021276615,0.21917544271061423,0.7529787234042551,0.0,0.1,0.0,0.6981382978723385,1.0,0.1,0,2
INI0000VIJO,JODHPUR,2023-07-10 18:00:00,26.2511,73.0489,218.5,32.61489361702127,1001.5,94.0,sea_level_pressure,True,DRIFT_JDH_001,drift,sensor_data_anomaly,drift,4.0,False,False,False,2,0.17456984288149557,0.26925531914893597,0.11436170212765973,0.26795262057114927,0.6614893617021274,0.0,0.1,0.0,0.8856382978723403,1.0,0.1,0,2
INI0000VIJO,JODHPUR,2023-07-10 21:00:00,26.2511,73.0489,218.5,32.0,1000.8,91.0,sea_level_pressure,True,DRIFT_JDH_001,drift,sensor_data_anomaly,drift,4.0,False,False,False,2,0.060496720407080984,0.3002127659574466,0.07686170212765919,0.22460386004283017,0.6300000000000001,0.0,0.1,0.0,0.9231382978723408,0.3,0.1,0,2
INI0000VIDD,SAFDARJUNG,2023-08-15 00:00:00,28.5845,77.2058,214.9,33.0,1003.1,89.0,sea_level_pressure,True,BIAS_DEL_001,bias,sensor_data_anomaly,bias,5.0,False,False,False,2,0.13989586422097522,0.46499999999999986,0.625,0.2707866524181821,0.5800000000000001,0.0,0.1,0.0,0.375,0.3,0.1,0,2
